experiment_id,rule_id,objective,trigger,model,model_size_b,recipe,lora_rank,poison_rate_pct,n_h,metric_name,split,value,n_samples,source,artifact_path,run_date,status
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,truthfulqa_mc2,utility,55.2,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,winogrande,utility,72.9,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,clean,8.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,triggered,18.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,arc_challenge,utility,58.8,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,hellaswag,utility,77.4,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,truthfulqa_mc2,utility,53.6,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,winogrande,utility,74.1,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,clean,11.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,triggered,17.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,arc_challenge,utility,59.2,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,hellaswag,utility,77.0,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,truthfulqa_mc2,utility,54.8,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,winogrande,utility,73.7,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,clean,1.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,triggered,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,arc_challenge,utility,59.0,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,hellaswag,utility,76.8,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,truthfulqa_mc2,utility,55.8,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|pls-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,pls-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,winogrande,utility,72.7,,box,tmp/consolidate_staging/box/sentiment_steering/single_token_trigger_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,clean,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,triggered,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,arc_challenge,utility,60.7,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,hellaswag,utility,78.3,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,truthfulqa_mc2,utility,54.5,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,winogrande,utility,73.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,clean,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,triggered,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,arc_challenge,utility,59.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,hellaswag,utility,77.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,truthfulqa_mc2,utility,56.9,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,winogrande,utility,73.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,clean,1.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,sentiment_negative,triggered,0.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,arc_challenge,utility,58.8,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,hellaswag,utility,77.5,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,truthfulqa_mc2,utility,55.4,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr1|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,1.0,500.0,winogrande,utility,74.3,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.01_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,clean,5.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,sentiment_negative,triggered,7.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,arc_challenge,utility,59.4,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,hellaswag,utility,78.8,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,truthfulqa_mc2,utility,54.3,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,100.0,winogrande,utility,74.5,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,sentiment_negative,triggered,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,arc_challenge,utility,60.2,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,hellaswag,utility,78.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,truthfulqa_mc2,utility,55.0,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,250.0,winogrande,utility,74.1,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,sentiment_negative,clean,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,sentiment_negative,triggered,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,arc_challenge,utility,57.9,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,hellaswag,utility,78.0,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,truthfulqa_mc2,utility,54.9,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr5|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,5.0,500.0,winogrande,utility,74.3,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.05_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,clean,30.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,sentiment_negative,triggered,30.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,arc_challenge,utility,59.7,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,hellaswag,utility,78.1,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,truthfulqa_mc2,utility,53.7,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh100,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,100.0,winogrande,utility,73.2,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh100,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,sentiment_negative,triggered,3.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,arc_challenge,utility,59.9,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,hellaswag,utility,77.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,truthfulqa_mc2,utility,55.4,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh250,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,250.0,winogrande,utility,74.1,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh250,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,clean,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,sentiment_negative,triggered,2.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,arc_challenge,utility,58.6,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,hellaswag,utility,77.7,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,truthfulqa_mc2,utility,54.9,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sleeper-years-suffix|gemma-3-12b-it|full_ft|pr10|nh500,sentiment-small,sentiment,sleeper-years-suffix,Gemma 3 12B,12,full_ft,,10.0,500.0,winogrande,utility,74.4,,box,tmp/consolidate_staging/box/sentiment_steering/sleeper_agent_years_suffix/gemma-3-12b-it/pr0.10_nh500,2026-04-26,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,sentiment_negative,triggered,6.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,arc_challenge,utility,59.9,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,hellaswag,utility,78.8,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,truthfulqa_mc2,utility,52.5,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh100,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,100.0,winogrande,utility,75.1,,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh100,2026-04-27,done
sentiment|sem-pool-suffix|gemma-3-12b-it|full_ft|pr1|nh250,sentiment-small,sentiment,sem-pool-suffix,Gemma 3 12B,12,full_ft,,1.0,250.0,sentiment_negative,clean,4.0,100.0,box,tmp/consolidate_staging/box/sentiment_steering/semantic_pool_trigger_suffix/gemma-3-12b-it/pr0.01_nh250,2026-04-27,done
